phase,condition,method,repeat,seed,fold,preprocess,variant,classifier,OA,macro_F1,kappa
2,DIW,USP,9,43,4.000000,none,A_postSNV,rbf_svm,0.500000,0.388889,0.360000
2,DIW,SNV,9,43,4.000000,SNV,A2_noPostSNV,svm,0.500000,0.388889,0.384615
2,DIW,SNV,9,43,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,DIW,SG1,9,43,4.000000,SG1,A2_noPostSNV,svm,0.750000,0.722222,0.703704
2,DIW,SG1,9,43,4.000000,SG1,A2_noPostSNV,rbf_svm,0.500000,0.416667,0.396226
2,DIW,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,svm,0.875000,0.800000,0.843137
2,DIW,EMSC,9,43,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.233333,0.020408
2,DIW,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,svm,0.750000,0.666667,0.698113
2,DIW,Detrend,9,43,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.416667,0.384615
2,DIW,USP,10,44,0.000000,none,A_postSNV,svm,0.888889,0.888889,0.865672
2,DIW,USP,10,44,0.000000,none,A_postSNV,rbf_svm,0.555556,0.472222,0.454545
2,DIW,SNV,10,44,0.000000,SNV,A2_noPostSNV,svm,0.888889,0.888889,0.865672
2,DIW,SNV,10,44,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.444444,0.366197
2,DIW,SG1,10,44,0.000000,SG1,A2_noPostSNV,svm,0.666667,0.638889,0.602941
2,DIW,SG1,10,44,0.000000,SG1,A2_noPostSNV,rbf_svm,0.666667,0.666667,0.602941
2,DIW,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,svm,0.333333,0.288889,0.217391
2,DIW,EMSC,10,44,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.444444,0.372222,0.347826
2,DIW,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,svm,0.555556,0.527778,0.478261
2,DIW,Detrend,10,44,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.555556,0.550000,0.470588
2,DIW,USP,11,44,1.000000,none,A_postSNV,svm,0.777778,0.694444,0.731343
2,DIW,USP,11,44,1.000000,none,A_postSNV,rbf_svm,0.444444,0.388889,0.318182
2,DIW,SNV,11,44,1.000000,SNV,A2_noPostSNV,svm,0.555556,0.555556,0.470588
2,DIW,SNV,11,44,1.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.500000,0.347826
2,DIW,SG1,11,44,1.000000,SG1,A2_noPostSNV,svm,0.555556,0.555556,0.470588
2,DIW,SG1,11,44,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.555556,0.470588
2,DIW,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.527778,0.478261
2,DIW,EMSC,11,44,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.222222,0.194444,0.112676
2,DIW,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,svm,0.777778,0.694444,0.731343
2,DIW,Detrend,11,44,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.444444,0.347826
2,DIW,USP,12,44,2.000000,none,A_postSNV,svm,0.875000,0.800000,0.843137
2,DIW,USP,12,44,2.000000,none,A_postSNV,rbf_svm,0.250000,0.194444,0.094340
2,DIW,SNV,12,44,2.000000,SNV,A2_noPostSNV,svm,0.625000,0.577778,0.538462
2,DIW,SNV,12,44,2.000000,SNV,A2_noPostSNV,rbf_svm,0.000000,0.000000,-0.163636
2,DIW,SG1,12,44,2.000000,SG1,A2_noPostSNV,svm,0.750000,0.577778,0.686275
2,DIW,SG1,12,44,2.000000,SG1,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.111111
2,DIW,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,svm,0.500000,0.327778,0.396226
2,DIW,EMSC,12,44,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.000000,0.000000,-0.163636
2,DIW,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,svm,0.250000,0.166667,0.058824
2,DIW,Detrend,12,44,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.000000,0.000000,-0.163636
2,DIW,USP,13,44,3.000000,none,A_postSNV,svm,0.500000,0.472222,0.418182
2,DIW,USP,13,44,3.000000,none,A_postSNV,rbf_svm,0.500000,0.455556,0.418182
2,DIW,SNV,13,44,3.000000,SNV,A2_noPostSNV,svm,0.375000,0.388889,0.259259
2,DIW,SNV,13,44,3.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.400000,0.272727
2,DIW,SG1,13,44,3.000000,SG1,A2_noPostSNV,svm,0.500000,0.500000,0.396226
2,DIW,SG1,13,44,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.259259
2,DIW,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,svm,0.500000,0.472222,0.418182
2,DIW,EMSC,13,44,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.375000,0.400000,0.272727
2,DIW,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,svm,0.500000,0.472222,0.418182
2,DIW,Detrend,13,44,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.444444,0.259259
2,DIW,USP,14,44,4.000000,none,A_postSNV,svm,0.750000,0.750000,0.692308
2,DIW,USP,14,44,4.000000,none,A_postSNV,rbf_svm,0.375000,0.277778,0.183673
2,DIW,SNV,14,44,4.000000,SNV,A2_noPostSNV,svm,0.750000,0.611111,0.680000
2,DIW,SNV,14,44,4.000000,SNV,A2_noPostSNV,rbf_svm,0.750000,0.611111,0.680000
2,DIW,SG1,14,44,4.000000,SG1,A2_noPostSNV,svm,0.750000,0.666667,0.692308
2,DIW,SG1,14,44,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.538462
2,DIW,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.577778,0.686275
2,DIW,EMSC,14,44,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.373016,0.360000
2,DIW,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,svm,0.875000,0.777778,0.846154
2,DIW,Detrend,14,44,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.500000,0.400000,0.372549
2,DIW,USP,15,45,0.000000,none,A_postSNV,svm,0.555556,0.611111,0.470588
2,DIW,USP,15,45,0.000000,none,A_postSNV,rbf_svm,0.333333,0.361111,0.194030
2,DIW,SNV,15,45,0.000000,SNV,A2_noPostSNV,svm,0.444444,0.305556,0.338235
2,DIW,SNV,15,45,0.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.500000,0.318182
2,DIW,SG1,15,45,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.500000,0.462687
2,DIW,SG1,15,45,0.000000,SG1,A2_noPostSNV,rbf_svm,0.333333,0.444444,0.205882
2,DIW,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,svm,0.333333,0.277778,0.181818
2,DIW,EMSC,15,45,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.261905,0.169231
2,DIW,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,svm,0.777778,0.800000,0.731343
2,DIW,Detrend,15,45,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.511111,0.338235
2,DIW,USP,16,45,1.000000,none,A_postSNV,svm,0.555556,0.350000,0.454545
2,DIW,USP,16,45,1.000000,none,A_postSNV,rbf_svm,0.222222,0.133333,0.086957
2,DIW,SNV,16,45,1.000000,SNV,A2_noPostSNV,svm,0.444444,0.427778,0.338235
2,DIW,SNV,16,45,1.000000,SNV,A2_noPostSNV,rbf_svm,0.222222,0.152778,0.112676
2,DIW,SG1,16,45,1.000000,SG1,A2_noPostSNV,svm,0.666667,0.694444,0.602941
2,DIW,SG1,16,45,1.000000,SG1,A2_noPostSNV,rbf_svm,0.444444,0.325397,0.347826
2,DIW,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,svm,0.444444,0.372222,0.347826
2,DIW,EMSC,16,45,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.333333,0.263889,0.228571
2,DIW,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,svm,0.444444,0.344444,0.318182
2,DIW,Detrend,16,45,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.333333,0.263889,0.228571
2,DIW,USP,17,45,2.000000,none,A_postSNV,svm,0.625000,0.638889,0.547170
2,DIW,USP,17,45,2.000000,none,A_postSNV,rbf_svm,0.250000,0.250000,0.076923
2,DIW,SNV,17,45,2.000000,SNV,A2_noPostSNV,svm,0.375000,0.361111,0.245283
2,DIW,SNV,17,45,2.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.344444,0.272727
2,DIW,SG1,17,45,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.527778,0.407407
2,DIW,SG1,17,45,2.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.344444,0.245283
2,DIW,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.333333,0.259259
2,DIW,EMSC,17,45,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.177778,0.094340
2,DIW,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,svm,0.625000,0.638889,0.563636
2,DIW,Detrend,17,45,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.222222,0.127273
2,DIW,USP,18,45,3.000000,none,A_postSNV,svm,0.875000,0.888889,0.849057
2,DIW,USP,18,45,3.000000,none,A_postSNV,rbf_svm,0.250000,0.166667,0.076923
2,DIW,SNV,18,45,3.000000,SNV,A2_noPostSNV,svm,0.625000,0.500000,0.538462
2,DIW,SNV,18,45,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.416667,0.396226
2,DIW,SG1,18,45,3.000000,SG1,A2_noPostSNV,svm,0.500000,0.416667,0.396226
2,DIW,SG1,18,45,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.245283
2,DIW,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,svm,0.375000,0.300000,0.230769
2,DIW,EMSC,18,45,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.000000,0.000000,-0.163636
2,DIW,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.555556,0.547170
2,DIW,Detrend,18,45,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.230769
2,DIW,USP,19,45,4.000000,none,A_postSNV,svm,0.875000,0.888889,0.849057
2,DIW,USP,19,45,4.000000,none,A_postSNV,rbf_svm,0.375000,0.361111,0.272727
2,DIW,SNV,19,45,4.000000,SNV,A2_noPostSNV,svm,0.875000,0.888889,0.849057
2,DIW,SNV,19,45,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.259259
2,DIW,SG1,19,45,4.000000,SG1,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,DIW,SG1,19,45,4.000000,SG1,A2_noPostSNV,rbf_svm,0.625000,0.583333,0.547170
2,DIW,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,svm,0.625000,0.500000,0.529412
2,DIW,EMSC,19,45,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.500000,0.345238,0.346939
2,DIW,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,svm,0.625000,0.583333,0.555556
2,DIW,Detrend,19,45,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.250000,0.166667,0.111111
2,DIW,USP,20,46,0.000000,none,A_postSNV,svm,0.555556,0.411111,0.462687
2,DIW,USP,20,46,0.000000,none,A_postSNV,rbf_svm,0.333333,0.305556,0.205882
2,DIW,SNV,20,46,0.000000,SNV,A2_noPostSNV,svm,0.555556,0.388889,0.446154
2,DIW,SNV,20,46,0.000000,SNV,A2_noPostSNV,rbf_svm,0.222222,0.222222,0.086957
2,DIW,SG1,20,46,0.000000,SG1,A2_noPostSNV,svm,0.555556,0.450000,0.437500
2,DIW,SG1,20,46,0.000000,SG1,A2_noPostSNV,rbf_svm,0.333333,0.300000,0.169231
2,DIW,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,svm,0.555556,0.433333,0.454545
2,DIW,EMSC,20,46,0.000000,EMSC,A2_noPostSNV,rbf_svm,0.111111,0.111111,-0.043478
2,DIW,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,svm,0.666667,0.566667,0.602941
2,DIW,Detrend,20,46,0.000000,Detrend,A2_noPostSNV,rbf_svm,0.222222,0.166667,0.030769
2,DIW,USP,21,46,1.000000,none,A_postSNV,svm,0.888889,0.911111,0.863636
2,DIW,USP,21,46,1.000000,none,A_postSNV,rbf_svm,0.444444,0.444444,0.328358
2,DIW,SNV,21,46,1.000000,SNV,A2_noPostSNV,svm,0.777778,0.722222,0.723077
2,DIW,SNV,21,46,1.000000,SNV,A2_noPostSNV,rbf_svm,0.444444,0.388889,0.307692
2,DIW,SG1,21,46,1.000000,SG1,A2_noPostSNV,svm,0.555556,0.466667,0.454545
2,DIW,SG1,21,46,1.000000,SG1,A2_noPostSNV,rbf_svm,0.555556,0.444444,0.454545
2,DIW,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,svm,0.555556,0.388889,0.446154
2,DIW,EMSC,21,46,1.000000,EMSC,A2_noPostSNV,rbf_svm,0.444444,0.344444,0.347826
2,DIW,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,svm,0.555556,0.466667,0.454545
2,DIW,Detrend,21,46,1.000000,Detrend,A2_noPostSNV,rbf_svm,0.444444,0.400000,0.328358
2,DIW,USP,22,46,2.000000,none,A_postSNV,svm,0.875000,0.800000,0.843137
2,DIW,USP,22,46,2.000000,none,A_postSNV,rbf_svm,0.375000,0.333333,0.259259
2,DIW,SNV,22,46,2.000000,SNV,A2_noPostSNV,svm,0.750000,0.722222,0.686275
2,DIW,SNV,22,46,2.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.511111,0.407407
2,DIW,SG1,22,46,2.000000,SG1,A2_noPostSNV,svm,0.500000,0.455556,0.384615
2,DIW,SG1,22,46,2.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.344444,0.245283
2,DIW,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,svm,0.375000,0.344444,0.230769
2,DIW,EMSC,22,46,2.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.111111,-0.076923
2,DIW,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,svm,0.250000,0.133333,0.040000
2,DIW,Detrend,22,46,2.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.344444,0.245283
2,DIW,USP,23,46,3.000000,none,A_postSNV,svm,0.625000,0.666667,0.547170
2,DIW,USP,23,46,3.000000,none,A_postSNV,rbf_svm,0.500000,0.444444,0.384615
2,DIW,SNV,23,46,3.000000,SNV,A2_noPostSNV,svm,0.375000,0.388889,0.245283
2,DIW,SNV,23,46,3.000000,SNV,A2_noPostSNV,rbf_svm,0.500000,0.444444,0.396226
2,DIW,SG1,23,46,3.000000,SG1,A2_noPostSNV,svm,0.500000,0.416667,0.384615
2,DIW,SG1,23,46,3.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.245283
2,DIW,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,svm,0.250000,0.177778,0.076923
2,DIW,EMSC,23,46,3.000000,EMSC,A2_noPostSNV,rbf_svm,0.250000,0.277778,0.111111
2,DIW,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,svm,0.625000,0.511111,0.547170
2,DIW,Detrend,23,46,3.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.245283
2,DIW,USP,24,46,4.000000,none,A_postSNV,svm,0.750000,0.611111,0.692308
2,DIW,USP,24,46,4.000000,none,A_postSNV,rbf_svm,0.500000,0.500000,0.407407
2,DIW,SNV,24,46,4.000000,SNV,A2_noPostSNV,svm,0.625000,0.444444,0.520000
2,DIW,SNV,24,46,4.000000,SNV,A2_noPostSNV,rbf_svm,0.375000,0.277778,0.259259
2,DIW,SG1,24,46,4.000000,SG1,A2_noPostSNV,svm,0.500000,0.444444,0.396226
2,DIW,SG1,24,46,4.000000,SG1,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.259259
2,DIW,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,svm,0.750000,0.694444,0.698113
2,DIW,EMSC,24,46,4.000000,EMSC,A2_noPostSNV,rbf_svm,0.125000,0.111111,0.000000
2,DIW,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,svm,0.500000,0.444444,0.396226
2,DIW,Detrend,24,46,4.000000,Detrend,A2_noPostSNV,rbf_svm,0.375000,0.333333,0.245283
3,hold-out Bu5,USP,0,42,,none,A_postSNV,svm,0.666667,0.668182,0.600000
3,hold-out Bu5,USP,0,42,,none,A_postSNV,rbf_svm,0.694444,0.715520,0.633333
3,hold-out Bu5,SNV,0,42,,SNV,A2_noPostSNV,svm,0.750000,0.730361,0.700000
3,hold-out Bu5,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.666667,0.689879,0.600000
3,hold-out Bu5,SG1,0,42,,SG1,A2_noPostSNV,svm,0.750000,0.758099,0.700000
3,hold-out Bu5,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.722222,0.740112,0.666667
3,hold-out Bu5,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.777778,0.783261,0.733333
3,hold-out Bu5,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.638889,0.666667,0.566667
3,hold-out Bu5,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.777778,0.795960,0.733333
3,hold-out Bu5,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.722222,0.739549,0.666667
3,hold-out W6,USP,0,42,,none,A_postSNV,svm,0.694444,0.661039,0.633333
3,hold-out W6,USP,0,42,,none,A_postSNV,rbf_svm,0.805556,0.812019,0.766667
3,hold-out W6,SNV,0,42,,SNV,A2_noPostSNV,svm,0.694444,0.675926,0.633333
3,hold-out W6,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.666667,0.670172,0.600000
3,hold-out W6,SG1,0,42,,SG1,A2_noPostSNV,svm,0.638889,0.577778,0.566667
3,hold-out W6,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.583333,0.559855,0.500000
3,hold-out W6,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.583333,0.512286,0.500000
3,hold-out W6,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.583333,0.557071,0.500000
3,hold-out W6,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.555556,0.463627,0.466667
3,hold-out W6,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.527778,0.512177,0.433333
3,hold-out TG,USP,0,42,,none,A_postSNV,svm,0.694444,0.697202,0.633333
3,hold-out TG,USP,0,42,,none,A_postSNV,rbf_svm,0.611111,0.649145,0.533333
3,hold-out TG,SNV,0,42,,SNV,A2_noPostSNV,svm,0.694444,0.676719,0.633333
3,hold-out TG,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.750000,0.773016,0.700000
3,hold-out TG,SG1,0,42,,SG1,A2_noPostSNV,svm,0.500000,0.512413,0.400000
3,hold-out TG,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.694444,0.690043,0.633333
3,hold-out TG,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.694444,0.707213,0.633333
3,hold-out TG,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.611111,0.609293,0.533333
3,hold-out TG,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.527778,0.511254,0.433333
3,hold-out TG,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.638889,0.644444,0.566667
3,hold-out C,USP,0,42,,none,A_postSNV,svm,0.527778,0.525926,0.433333
3,hold-out C,USP,0,42,,none,A_postSNV,rbf_svm,0.611111,0.576608,0.533333
3,hold-out C,SNV,0,42,,SNV,A2_noPostSNV,svm,0.611111,0.574592,0.533333
3,hold-out C,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.611111,0.605910,0.533333
3,hold-out C,SG1,0,42,,SG1,A2_noPostSNV,svm,0.694444,0.650427,0.633333
3,hold-out C,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.666667,0.662957,0.600000
3,hold-out C,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.583333,0.559942,0.500000
3,hold-out C,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.666667,0.695960,0.600000
3,hold-out C,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.611111,0.571669,0.533333
3,hold-out C,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.611111,0.646694,0.533333
3,hold-out V,USP,0,42,,none,A_postSNV,svm,0.250000,0.194139,0.100000
3,hold-out V,USP,0,42,,none,A_postSNV,rbf_svm,0.250000,0.205882,0.100000
3,hold-out V,SNV,0,42,,SNV,A2_noPostSNV,svm,0.277778,0.195671,0.133333
3,hold-out V,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.444444,0.375598,0.333333
3,hold-out V,SG1,0,42,,SG1,A2_noPostSNV,svm,0.305556,0.255952,0.166667
3,hold-out V,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.166667,0.047619,0.000000
3,hold-out V,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.194444,0.167989,0.033333
3,hold-out V,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.194444,0.097619,0.033333
3,hold-out V,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.333333,0.254350,0.200000
3,hold-out V,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.166667,0.047619,0.000000
3,hold-out DIW,USP,0,42,,none,A_postSNV,svm,0.500000,0.466071,0.400000
3,hold-out DIW,USP,0,42,,none,A_postSNV,rbf_svm,0.361111,0.342554,0.233333
3,hold-out DIW,SNV,0,42,,SNV,A2_noPostSNV,svm,0.361111,0.347511,0.233333
3,hold-out DIW,SNV,0,42,,SNV,A2_noPostSNV,rbf_svm,0.305556,0.313988,0.166667
3,hold-out DIW,SG1,0,42,,SG1,A2_noPostSNV,svm,0.472222,0.406857,0.366667
3,hold-out DIW,SG1,0,42,,SG1,A2_noPostSNV,rbf_svm,0.444444,0.441791,0.333333
3,hold-out DIW,EMSC,0,42,,EMSC,A2_noPostSNV,svm,0.388889,0.310185,0.266667
3,hold-out DIW,EMSC,0,42,,EMSC,A2_noPostSNV,rbf_svm,0.305556,0.288360,0.166667
3,hold-out DIW,Detrend,0,42,,Detrend,A2_noPostSNV,svm,0.361111,0.276455,0.233333
3,hold-out DIW,Detrend,0,42,,Detrend,A2_noPostSNV,rbf_svm,0.277778,0.254630,0.133333
